id,name,min_players,max_players,play_time,min_age,published,owned,average_rating,category
171110,Cosmic Run,1,4,30,8,2015,611,5.89658,Science Fiction
171131,Captain Sonar,2,8,60,14,2016,5907,7.35621,Fighting
171226,Starfighter,2,2,30,13,2015,729,5.92297,Science Fiction
171339,Entropy,2,6,15,12,2015,885,5.75997,Bluffing
171339,Entropy,2,6,15,12,2015,885,5.75997,Science Fiction
171499,Cacao,2,4,45,8,2015,5079,6.81469,Economic
171620,Thieves!,3,6,20,8,2015,295,5.57556,Bluffing
171623,The Voyages of Marco Polo,2,4,100,12,2015,10212,7.72675,Economic
171662,Neanderthal,1,3,120,14,2015,1802,6.323,Economic
171726,Project: ELITE,1,4,30,12,2016,1129,6.29176,Fighting
171726,Project: ELITE,1,4,30,12,2016,1129,6.29176,Science Fiction
171835,Posthuman,1,4,120,13,2015,2292,6.03333,Fighting
171835,Posthuman,1,4,120,13,2015,2292,6.03333,Science Fiction
171879,Kraftwagen,2,4,75,10,2015,1721,6.54165,Economic
172047,The Others,2,5,90,14,2016,3726,6.70507,Fighting
172073,MammuZ,3,7,20,7,2015,443,5.71207,Bluffing
172235,Schrödinger's Cats,2,6,30,8,2015,382,5.56461,Bluffing
172287,Champions of Midgard,2,4,90,10,2015,5310,7.18086,Fighting
172308,Broom Service,2,5,75,10,2015,6068,6.91309,Bluffing
172362,Kenjin,2,4,30,12,2015,438,5.65412,Bluffing
172386,Mombasa,2,4,150,12,2015,6708,7.58586,Economic
172503,Mage Wars Academy,2,2,30,0,2015,2044,6.25637,Fighting
172540,Dragoon,2,4,60,13,2016,457,5.74996,Fighting
172557,Pretense,2,12,360,7,2015,847,5.56381,Bluffing
172584,Among Nobles,3,5,120,14,2015,593,5.90788,Economic
172596,Monster My Neighbour,3,8,20,8,2015,422,5.61412,Bluffing
172600,Dungeon Busters,3,5,20,8,2014,713,5.58081,Bluffing
172737,High Frontier (3rd edition),1,5,0,12,2017,904,5.99528,Science Fiction
172818,Above and Below,2,4,90,13,2015,8773,7.33986,Economic
172837,Dead Man's Chest,3,8,30,8,2015,482,5.54603,Bluffing
172971,Crossing,3,6,0,6,2013,687,5.83183,Bluffing
173018,Grimslingers,1,6,90,14,2015,1207,5.82761,Science Fiction
173064,Leaving Earth,1,5,180,0,2015,1763,6.55974,Science Fiction
173074,Tales & Games: Little Red Riding Hood,1,5,20,7,2015,544,5.59142,Bluffing
173101,Council of 4,2,4,75,10,2015,926,6.24946,Economic
173200,Epic Spell Wars of the Battle Wizards: Rumble at Castle Tentakill,2,6,45,15,2015,2458,6.14318,Fighting
173319,Lost Legacy: Second Chronicle – Vorpal Sword & Whitegold Spire,2,6,10,14,2015,1339,5.92916,Bluffing
173460,Dark Dealings,1,6,20,12,2016,750,5.76834,Fighting
173649,King Chocolate,2,5,60,10,2015,268,5.72286,Economic
173759,Cauldron,2,5,90,11,2015,385,5.68443,Economic
173805,Lobotomy,1,5,180,14,2017,308,5.63347,Fighting
173875,Superfight: The Loot Crate Deck,2,10,45,5,2015,802,5.51753,Fighting
174155,Lignum,2,4,120,12,2015,428,5.90029,Economic
174182,Force of Will,2,2,0,13,2014,260,5.69317,Fighting
174226,Arctic Scavengers: Base Game+HQ+Recon,1,5,60,13,2015,2663,6.55817,Bluffing
174226,Arctic Scavengers: Base Game+HQ+Recon,1,5,60,13,2015,2663,6.55817,Fighting
174260,Waste Knights,2,4,240,16,2015,414,5.70715,Science Fiction
174430,Gloomhaven,1,4,150,12,2017,5265,8.11475,Economic
174430,Gloomhaven,1,4,150,12,2017,5265,8.11475,Fighting
174458,Baseball Highlights: 2045 – Deluxe Edition,1,4,45,10,2015,747,6.24574,Science Fiction
174476,10' to Kill,2,4,15,12,2015,1069,5.892,Bluffing
174614,Apotheca,1,4,0,13,2016,1385,6.02519,Bluffing
174744,Mogul,3,5,45,13,2015,601,5.91159,Economic
174785,Mare Nostrum: Empires,3,5,120,14,2016,3514,6.89793,Economic
174893,TROLL,3,5,30,8,2015,442,5.6667,Bluffing
175155,Forbidden Stars,2,4,180,14,2015,7150,7.49038,Bluffing
175155,Forbidden Stars,2,4,180,14,2015,7150,7.49038,Fighting
175155,Forbidden Stars,2,4,180,14,2015,7150,7.49038,Science Fiction
175222,Lost Legacy: Third Chronicle – Sacred Grail & Staff of Dragons,2,6,0,14,2015,822,5.79846,Bluffing
175224,Rumpelstiltskin,2,2,10,14,2015,366,5.55708,Bluffing
175307,Adventure Time Love Letter,2,4,0,10,2015,2136,6.36204,Bluffing
175334,The Undercity: An Iron Kingdoms Adventure Board Game,2,4,120,14,2015,541,5.77694,Fighting
175458,Bad Beets,2,5,15,8,2015,517,5.54714,Bluffing
175549,Salem,4,12,35,12,2015,1195,5.91025,Bluffing
175621,Epic Card Game,2,4,40,13,2015,6874,6.2673,Fighting
175640,Vinhos Deluxe Edition,1,4,135,14,2016,2506,6.85784,Economic
175861,Meow,2,9,5,8,2015,221,5.40771,Bluffing
175878,504,2,4,120,12,2015,2523,6.0574,Economic
175914,Food Chain Magnate,2,5,240,14,2015,6553,7.81262,Economic
176083,Hit Z Road,1,4,60,12,2016,2005,6.21987,Fighting
176103,Shogun Big Box,3,5,150,12,2015,819,5.75811,Economic
176189,Zombicide: Black Plague,1,6,180,10,2015,9240,7.42539,Fighting
176361,One Night Revolution,3,10,15,14,2015,3186,5.92121,Bluffing
176361,One Night Revolution,3,10,15,14,2015,3186,5.92121,Science Fiction
176494,Isle of Skye: From Chieftain to King,2,5,50,8,2015,11299,7.3007,Economic
176524,Hoplomachus: Origins,1,2,30,12,2015,388,5.80419,Fighting
176530,Xenon Profiteer,2,4,30,10,2015,783,6.12774,Economic
176544,Automania,2,4,90,12,2015,1660,6.56946,Economic
176558,Mafia de Cuba,6,12,20,10,2015,3298,6.27571,Bluffing
176564,Scoundrel Society,2,5,45,14,2015,368,5.65171,Bluffing
176734,The Manhattan Project: Energy Empire,1,5,120,13,2016,2314,6.94896,Economic
176803,Overseers,3,6,45,12,2015,911,5.90612,Bluffing
176817,Assassinorum: Execution Force,1,4,0,12,2015,633,5.71482,Science Fiction
176920,Mission: Red Planet (Second Edition),2,6,90,14,2015,6348,7.24562,Science Fiction
176963,Dadaocheng,1,4,45,10,2015,214,5.67255,Economic
176980,Helionox: The Last Sunset,1,4,60,13,2015,465,5.73728,Science Fiction
177147,Survive: Space Attack!,2,4,60,8,2015,878,5.90003,Science Fiction
177210,Eight Epics,1,8,60,10,2015,646,5.64217,Fighting
177352,Carson City: Big Box,2,6,180,12,2015,2065,6.72467,Economic
177354,Frostgrave,2,8,120,12,2015,717,5.9749,Fighting
177542,Shuffle Heroes,2,2,30,10,2015,254,5.62283,Fighting
177590,13 Days: The Cuban Missile Crisis,2,2,45,10,2016,2129,6.65565,Bluffing
177639,Raptor,2,2,25,9,2015,4099,6.92419,Fighting
177736,A Feast for Odin,1,4,120,12,2016,4856,7.67735,Economic
177802,Smash Up: It's Your Fault!,2,2,60,14,2016,3279,6.50653,Science Fiction
177815,Burger Boss,3,5,90,8,2015,222,5.60824,Bluffing
177875,The Last Spike,2,6,60,10,2015,375,5.80687,Economic
177939,Marvel Dice Masters: The Amazing Spider-Man,2,2,60,14,2015,1156,6.09428,Fighting
178007,Apocalypse Chaos,1,4,60,13,2015,511,5.70198,Science Fiction
178044,Small Star Empires,2,4,30,13,2016,340,5.75334,Science Fiction
178591,Lunarchitects,1,5,60,13,2016,529,5.9025,Science Fiction
178835,Bruti,2,4,50,14,2015,262,5.56544,Fighting
179172,Unfair,2,5,125,14,2017,1756,6.30481,Economic
179182,Dojo Kun,1,4,90,13,2015,485,6.02451,Fighting
179350,Bretagne,2,4,120,14,2015,536,5.82805,Economic
179460,Stronghold (2nd edition),2,2,90,10,2016,1809,6.39662,Fighting
179803,Arcadia Quest: Inferno,2,4,120,13,2017,2754,6.37583,Fighting
179835,Stellar Conflict,2,4,10,10,2015,1022,5.89638,Fighting
179835,Stellar Conflict,2,4,10,10,2015,1022,5.89638,Science Fiction
179929,JurassAttack!,2,2,15,8,2015,295,5.60647,Bluffing
179929,JurassAttack!,2,2,15,8,2015,295,5.60647,Fighting
180345,Zena 1814,2,5,90,12,2015,162,5.63436,Economic
180543,Exceed: Red Horizon – Reese & Heidi vs. Vincent & Nehtali,2,2,30,0,2016,308,5.81082,Fighting
180592,Steam Time,2,4,90,12,2015,1357,6.31353,Economic
180593,The Bloody Inn,1,4,60,14,2015,4249,6.61547,Economic
180611,Evil Genius: Deathray,2,6,60,8,2015,143,5.38108,Economic
180611,Evil Genius: Deathray,2,6,60,8,2015,143,5.38108,Science Fiction
180771,Teenage Mutant Ninja Turtles: Shadows of the Past,2,5,90,14,2016,1501,6.1784,Fighting
180785,Mighty Monsters,3,6,35,8,2016,406,5.56224,Fighting
180852,Tiny Epic Western,1,4,45,14,2016,5995,6.38566,Bluffing
180899,Ponzi Scheme,3,5,90,12,2015,975,6.32689,Economic
180956,One Night Ultimate Vampire,3,10,10,8,2015,2785,6.20941,Bluffing
181290,KUMO Hogosha,2,4,30,8,2015,358,5.72711,Fighting
181370,Mint Tin Mini Apocalypse,2,2,10,10,2015,605,5.68964,Science Fiction
181687,The Pursuit of Happiness,1,4,90,12,2015,2643,6.59996,Economic
181796,The Prodigals Club,2,5,100,14,2015,2151,6.4929,Economic
182028,Through the Ages: A New Story of Civilization,2,4,240,14,2015,9337,8.30554,Economic
182120,Histrio,2,5,40,10,2016,556,5.76012,Bluffing
182134,Evolution: Climate,2,6,75,12,2016,3997,6.95778,Fighting
182218,Hoax (second edition),3,6,20,14,2016,868,5.67628,Bluffing
182631,Star Realms: Colony Wars,2,2,20,12,2015,5168,7.09033,Science Fiction
182770,DC Comics Dice Masters: World's Finest,2,2,60,14,2016,625,5.91022,Fighting
182874,Grand Austria Hotel,2,4,120,12,2015,4918,7.30353,Economic
183308,1844/1854,3,7,240,12,2016,576,5.81882,Economic
183394,Viticulture Essential Edition,1,6,90,13,2015,7934,7.75576,Economic
183571,Deep Space D-6,1,1,30,0,2015,1222,6.14885,Science Fiction
183572,Dungeons & Dragons Dice Masters: Faerûn Under Siege,2,2,60,14,2016,713,5.96466,Fighting
183840,Oh My Goods!,2,4,30,10,2015,5244,6.56062,Economic
184459,Ave Roma,2,5,120,12,2016,789,6.0484,Economic
184491,Spaceteam,3,6,5,10,2015,983,5.86631,Science Fiction
184522,Dead Last,6,12,90,14,2016,1488,5.98475,Bluffing
184919,Greedy Greedy Goblins,2,4,35,14,2016,498,5.70277,Bluffing
184919,Greedy Greedy Goblins,2,4,35,14,2016,498,5.70277,Economic
185276,Keep,2,5,20,0,2015,483,5.61818,Economic
185343,Anachrony,1,4,120,15,2017,3085,7.09219,Economic
185343,Anachrony,1,4,120,15,2017,3085,7.09219,Science Fiction
185374,Loot N Run,2,6,30,8,2016,433,5.73285,Bluffing
186567,Baseball Highlights: 2045 – Super Deluxe Edition,1,4,60,10,2015,744,6.12172,Science Fiction
186659,Tiny Epic Galaxies Deluxe Edition,1,5,30,14,2015,1790,6.27668,Science Fiction
186721,Healthy Heart Hospital,1,5,90,13,2015,539,5.86212,Economic
187353,Marvel Dice Masters: Civil War,2,2,0,14,2016,734,5.91948,Fighting
187679,The Horus Heresy: Betrayal at Calth,2,2,0,0,2015,543,5.73198,Science Fiction
187687,Pathfinder Adventure Card Game: Mummy's Mask – Base Set,1,4,120,13,2016,448,5.79787,Fighting
187988,Pyramid Arcade,1,10,180,5,2016,793,6.05902,Science Fiction
188196,Ravenous River,2,7,20,14,2016,320,5.58494,Bluffing
188834,Secret Hitler,5,10,45,13,2016,5374,7.05989,Bluffing
188991,Alienation,2,4,30,8,2016,252,5.72042,Science Fiction
189192,Mi Tierra: New Era,2,6,120,12,2016,605,5.76363,Economic
189222,Saltlands,1,6,120,12,2016,391,5.68287,Fighting
189222,Saltlands,1,6,120,12,2016,391,5.68287,Science Fiction
189351,Virus,1,6,120,14,2016,442,5.6469,Science Fiction
189660,XenoShyft: Dreadmire,1,4,60,14,2017,1242,5.95908,Science Fiction
189848,Munchkin Marvel,3,6,120,10,2016,1125,5.82893,Fighting
191038,West of Africa,2,5,90,10,2016,299,5.65501,Economic
191189,Aeon's End,1,4,60,14,2016,2343,6.83677,Science Fiction
191438,North American Railways,3,5,90,12,2016,263,5.70579,Economic
191579,Teenage Mutant Ninja Turtles Dice Masters,2,4,60,14,2016,493,5.75449,Fighting
191932,Exposed,2,6,45,12,2016,356,5.63768,Bluffing
191963,Thunder & Lightning,2,2,40,13,2016,1027,6.05592,Bluffing
191986,Rhodes,2,5,90,10,2016,230,5.6928,Economic
192120,Meeple War,2,4,60,10,2016,560,5.81171,Fighting
192240,Control,2,4,15,10,2016,745,5.80884,Science Fiction
192297,America,2,6,45,10,2016,484,5.84899,Bluffing
192457,Cry Havoc,2,4,120,10,2016,4804,7.03189,Fighting
192457,Cry Havoc,2,4,120,10,2016,4804,7.03189,Science Fiction
192458,51st State: Master Set,1,4,90,14,2016,3094,7.01138,Economic
192458,51st State: Master Set,1,4,90,14,2016,3094,7.01138,Science Fiction
192638,Multiuniversum,1,5,40,12,2016,1085,6.02276,Science Fiction
192673,Martians: A Story of Civilization,1,4,150,14,2016,1382,5.78224,Economic
192673,Martians: A Story of Civilization,1,4,150,14,2016,1382,5.78224,Science Fiction
192701,Final Touch,2,4,30,8,2016,229,5.6117,Bluffing
192934,Colony,1,4,60,13,2016,1270,6.05895,Science Fiction
193037,Dead of Winter: The Long Night,2,5,120,14,2016,6479,7.22674,Bluffing
193037,Dead of Winter: The Long Night,2,5,120,14,2016,6479,7.22674,Science Fiction
193308,Spyfall 2,3,12,0,13,2017,899,5.8832700000000004,Bluffing
193322,Master of Orion: The Board Game,2,4,60,12,2016,193,5.71814,Economic
193322,Master of Orion: The Board Game,2,4,60,12,2016,193,5.71814,Science Fiction
193840,The Dragon & Flagon,2,8,60,10,2016,1213,5.96297,Fighting
193927,Vanuatu (second edition),2,5,90,12,2016,846,6.02592,Economic
194081,Deathwatch: Overkill,2,2,0,0,2016,471,5.64384,Science Fiction
194196,Kharnage,2,4,30,7,2016,596,5.67846,Fighting
194879,Not Alone,2,7,45,10,2016,2341,6.51917,Bluffing
194879,Not Alone,2,7,45,10,2016,2341,6.51917,Science Fiction
195043,Welcome Back to the Dungeon,2,4,30,10,2016,1881,6.13215,Bluffing
195043,Welcome Back to the Dungeon,2,4,30,10,2016,1881,6.13215,Fighting
195137,Catacombs (third edition),2,5,90,14,2015,1731,6.51978,Fighting
195314,Herbaceous,1,4,20,8,2017,1293,6.15627,Bluffing
195503,City of Iron: Second Edition,2,4,120,13,2016,1273,6.18562,Economic
195547,LOAD: League of Ancient Defenders,2,6,180,13,2016,266,5.52091,Fighting
196326,Love Letter Premium,2,8,30,8,2016,1688,6.41576,Bluffing
196340,Yokohama,2,4,90,12,2016,1674,6.38674,Economic
197061,Fantahzee: Hordes & Heroes,2,5,0,14,2016,255,5.6065,Fighting
197439,The Fog of War,2,2,120,10,2016,362,5.70688,Bluffing
197443,Fugitive,2,2,20,10,2017,2131,6.20715,Bluffing
197572,Warhammer Quest: Silver Tower,2,4,120,14,2016,1517,6.18643,Fighting
198190,Kepler-3042,1,4,90,14,2016,380,5.88659,Science Fiction
198994,Hero Realms,1,4,30,12,2016,4213,6.96705,Fighting
200077,Mint Works,1,4,20,13,2017,2722,6.47163,Economic
200454,Planetarium,1,4,45,10,2017,770,5.85065,Science Fiction
200680,Agricola (revised edition),1,4,120,12,2016,1863,6.87661,Economic
202077,Deep Madness,1,6,120,0,2017,172,5.4891,Fighting
202077,Deep Madness,1,6,120,0,2017,172,5.4891,Science Fiction
202408,Adrenaline,3,5,60,12,2016,2681,6.72553,Fighting
202408,Adrenaline,3,5,60,12,2016,2681,6.72553,Science Fiction
203270,Gorechosen,2,4,75,0,2016,372,5.71816,Fighting
203780,Power Grid: The Card Game,2,6,60,12,2016,1726,6.11732,Economic
204184,Risk Europe,2,4,180,14,2015,715,5.90142,Economic
204184,Risk Europe,2,4,180,14,2015,715,5.90142,Fighting
205046,Capital Lux,2,4,0,10,2016,862,6.07428,Bluffing
205046,Capital Lux,2,4,0,10,2016,862,6.07428,Science Fiction
205059,Mansions of Madness: Second Edition,1,5,180,14,2016,10839,7.85123,Fighting
205398,Citadels (2016 edition),2,8,60,10,2016,1206,6.1383,Bluffing
205498,Round House,2,5,90,10,2016,327,5.81526,Economic
205507,Key to the City – London,2,6,120,14,2016,1272,6.15071,Economic
205597,Jump Drive,2,4,30,13,2017,824,6.05771,Science Fiction
205716,New Angeles,4,6,240,14,2016,1244,6.29128,Bluffing
205716,New Angeles,4,6,240,14,2016,1244,6.29128,Science Fiction
206051,Insider,4,8,15,9,2016,720,6.07343,Bluffing
206754,Burke's Gambit,4,8,20,14,2016,330,5.67314,Bluffing
206754,Burke's Gambit,4,8,20,14,2016,330,5.67314,Science Fiction
206803,Capital,2,4,60,10,2016,478,6.07155,Economic
207338,Dungeon Rush,2,5,19,8,2016,118,5.6362,Fighting
207830,5-Minute Dungeon,2,5,30,8,2017,1111,6.14524,Fighting
209166,Meduris: Der Ruf der Götter,2,4,75,10,2016,204,5.6175,Economic
212445,Blood Bowl (2016 edition),2,2,120,12,2016,1751,6.57588,Fighting
216201,Robo Rally (2016),2,6,120,12,2016,963,5.9843,Science Fiction
